char_id,gender,morph_key,morph_id,morph_value
sens_baseline_f,female,baseline,,0.0
sens_body_fat_00_f,female,body_fat,cc embed morphs/embed_full_body3,0.0
sens_body_fat_01_f,female,body_fat,cc embed morphs/embed_full_body3,0.1
sens_body_fat_02_f,female,body_fat,cc embed morphs/embed_full_body3,0.2
sens_body_fat_03_f,female,body_fat,cc embed morphs/embed_full_body3,0.3
sens_body_fat_04_f,female,body_fat,cc embed morphs/embed_full_body3,0.4
sens_body_fat_05_f,female,body_fat,cc embed morphs/embed_full_body3,0.5
sens_body_fat_06_f,female,body_fat,cc embed morphs/embed_full_body3,0.6
sens_body_fat_07_f,female,body_fat,cc embed morphs/embed_full_body3,0.7
sens_body_fat_08_f,female,body_fat,cc embed morphs/embed_full_body3,0.8
sens_body_fat_09_f,female,body_fat,cc embed morphs/embed_full_body3,0.9
sens_body_fat_10_f,female,body_fat,cc embed morphs/embed_full_body3,1.0
sens_body_thin_00_f,female,body_thin,cc embed morphs/embed_full_body5,0.0
sens_body_thin_01_f,female,body_thin,cc embed morphs/embed_full_body5,0.1
sens_body_thin_02_f,female,body_thin,cc embed morphs/embed_full_body5,0.2
sens_body_thin_03_f,female,body_thin,cc embed morphs/embed_full_body5,0.3
sens_body_thin_04_f,female,body_thin,cc embed morphs/embed_full_body5,0.4
sens_body_thin_05_f,female,body_thin,cc embed morphs/embed_full_body5,0.5
sens_body_thin_06_f,female,body_thin,cc embed morphs/embed_full_body5,0.6
sens_body_thin_07_f,female,body_thin,cc embed morphs/embed_full_body5,0.7
sens_body_thin_08_f,female,body_thin,cc embed morphs/embed_full_body5,0.8
sens_body_thin_09_f,female,body_thin,cc embed morphs/embed_full_body5,0.9
sens_body_thin_10_f,female,body_thin,cc embed morphs/embed_full_body5,1.0
sens_body_muscular_00_f,female,body_muscular,cc embed morphs/embed_full_body6,0.0
sens_body_muscular_01_f,female,body_muscular,cc embed morphs/embed_full_body6,0.1
sens_body_muscular_02_f,female,body_muscular,cc embed morphs/embed_full_body6,0.2
sens_body_muscular_03_f,female,body_muscular,cc embed morphs/embed_full_body6,0.3
sens_body_muscular_04_f,female,body_muscular,cc embed morphs/embed_full_body6,0.4
sens_body_muscular_05_f,female,body_muscular,cc embed morphs/embed_full_body6,0.5
sens_body_muscular_06_f,female,body_muscular,cc embed morphs/embed_full_body6,0.6
sens_body_muscular_07_f,female,body_muscular,cc embed morphs/embed_full_body6,0.7
sens_body_muscular_08_f,female,body_muscular,cc embed morphs/embed_full_body6,0.8
sens_body_muscular_09_f,female,body_muscular,cc embed morphs/embed_full_body6,0.9
sens_body_muscular_10_f,female,body_muscular,cc embed morphs/embed_full_body6,1.0
sens_body_builder_00_f,female,body_builder,cc embed morphs/embed_full_body1,0.0
sens_body_builder_01_f,female,body_builder,cc embed morphs/embed_full_body1,0.1
sens_body_builder_02_f,female,body_builder,cc embed morphs/embed_full_body1,0.2
sens_body_builder_03_f,female,body_builder,cc embed morphs/embed_full_body1,0.3
sens_body_builder_04_f,female,body_builder,cc embed morphs/embed_full_body1,0.4
sens_body_builder_05_f,female,body_builder,cc embed morphs/embed_full_body1,0.5
sens_body_builder_06_f,female,body_builder,cc embed morphs/embed_full_body1,0.6
sens_body_builder_07_f,female,body_builder,cc embed morphs/embed_full_body1,0.7
sens_body_builder_08_f,female,body_builder,cc embed morphs/embed_full_body1,0.8
sens_body_builder_09_f,female,body_builder,cc embed morphs/embed_full_body1,0.9
sens_body_builder_10_f,female,body_builder,cc embed morphs/embed_full_body1,1.0
sens_shoulder_scale_00_f,female,shoulder_scale,cc embed morphs/embed_arm101,-0.5
sens_shoulder_scale_01_f,female,shoulder_scale,cc embed morphs/embed_arm101,-0.35
sens_shoulder_scale_02_f,female,shoulder_scale,cc embed morphs/embed_arm101,-0.2
sens_shoulder_scale_03_f,female,shoulder_scale,cc embed morphs/embed_arm101,-0.05
sens_shoulder_scale_04_f,female,shoulder_scale,cc embed morphs/embed_arm101,0.1
sens_shoulder_scale_05_f,female,shoulder_scale,cc embed morphs/embed_arm101,0.25
sens_shoulder_scale_06_f,female,shoulder_scale,cc embed morphs/embed_arm101,0.4
sens_shoulder_scale_07_f,female,shoulder_scale,cc embed morphs/embed_arm101,0.55
sens_shoulder_scale_08_f,female,shoulder_scale,cc embed morphs/embed_arm101,0.7
sens_shoulder_scale_09_f,female,shoulder_scale,cc embed morphs/embed_arm101,0.85
sens_shoulder_scale_10_f,female,shoulder_scale,cc embed morphs/embed_arm101,1.0
sens_upperarm_scale_00_f,female,upperarm_scale,cc embed morphs/embed_arm3,-1.0
sens_upperarm_scale_01_f,female,upperarm_scale,cc embed morphs/embed_arm3,-0.8
sens_upperarm_scale_02_f,female,upperarm_scale,cc embed morphs/embed_arm3,-0.6
sens_upperarm_scale_03_f,female,upperarm_scale,cc embed morphs/embed_arm3,-0.4
sens_upperarm_scale_04_f,female,upperarm_scale,cc embed morphs/embed_arm3,-0.2
sens_upperarm_scale_05_f,female,upperarm_scale,cc embed morphs/embed_arm3,0.0
sens_upperarm_scale_06_f,female,upperarm_scale,cc embed morphs/embed_arm3,0.2
sens_upperarm_scale_07_f,female,upperarm_scale,cc embed morphs/embed_arm3,0.4
sens_upperarm_scale_08_f,female,upperarm_scale,cc embed morphs/embed_arm3,0.6
sens_upperarm_scale_09_f,female,upperarm_scale,cc embed morphs/embed_arm3,0.8
sens_upperarm_scale_10_f,female,upperarm_scale,cc embed morphs/embed_arm3,1.0
sens_upperarm_len_00_f,female,upperarm_len,cc embed morphs/embed_arm4,-1.0
sens_upperarm_len_01_f,female,upperarm_len,cc embed morphs/embed_arm4,-0.8
sens_upperarm_len_02_f,female,upperarm_len,cc embed morphs/embed_arm4,-0.6
sens_upperarm_len_03_f,female,upperarm_len,cc embed morphs/embed_arm4,-0.4
sens_upperarm_len_04_f,female,upperarm_len,cc embed morphs/embed_arm4,-0.2
sens_upperarm_len_05_f,female,upperarm_len,cc embed morphs/embed_arm4,0.0
sens_upperarm_len_06_f,female,upperarm_len,cc embed morphs/embed_arm4,0.2
sens_upperarm_len_07_f,female,upperarm_len,cc embed morphs/embed_arm4,0.4
sens_upperarm_len_08_f,female,upperarm_len,cc embed morphs/embed_arm4,0.6
sens_upperarm_len_09_f,female,upperarm_len,cc embed morphs/embed_arm4,0.8
sens_upperarm_len_10_f,female,upperarm_len,cc embed morphs/embed_arm4,1.0
sens_forearm_scale_00_f,female,forearm_scale,cc embed morphs/embed_arm2,-1.0
sens_forearm_scale_01_f,female,forearm_scale,cc embed morphs/embed_arm2,-0.8
sens_forearm_scale_02_f,female,forearm_scale,cc embed morphs/embed_arm2,-0.6
sens_forearm_scale_03_f,female,forearm_scale,cc embed morphs/embed_arm2,-0.4
sens_forearm_scale_04_f,female,forearm_scale,cc embed morphs/embed_arm2,-0.2
sens_forearm_scale_05_f,female,forearm_scale,cc embed morphs/embed_arm2,0.0
sens_forearm_scale_06_f,female,forearm_scale,cc embed morphs/embed_arm2,0.2
sens_forearm_scale_07_f,female,forearm_scale,cc embed morphs/embed_arm2,0.4
sens_forearm_scale_08_f,female,forearm_scale,cc embed morphs/embed_arm2,0.6
sens_forearm_scale_09_f,female,forearm_scale,cc embed morphs/embed_arm2,0.8
sens_forearm_scale_10_f,female,forearm_scale,cc embed morphs/embed_arm2,1.0
sens_forearm_len_00_f,female,forearm_len,cc embed morphs/embed_arm5,-1.0
sens_forearm_len_01_f,female,forearm_len,cc embed morphs/embed_arm5,-0.8
sens_forearm_len_02_f,female,forearm_len,cc embed morphs/embed_arm5,-0.6
sens_forearm_len_03_f,female,forearm_len,cc embed morphs/embed_arm5,-0.4
sens_forearm_len_04_f,female,forearm_len,cc embed morphs/embed_arm5,-0.2
sens_forearm_len_05_f,female,forearm_len,cc embed morphs/embed_arm5,0.0
sens_forearm_len_06_f,female,forearm_len,cc embed morphs/embed_arm5,0.2
sens_forearm_len_07_f,female,forearm_len,cc embed morphs/embed_arm5,0.4
sens_forearm_len_08_f,female,forearm_len,cc embed morphs/embed_arm5,0.6
sens_forearm_len_09_f,female,forearm_len,cc embed morphs/embed_arm5,0.8
sens_forearm_len_10_f,female,forearm_len,cc embed morphs/embed_arm5,1.0
sens_chest_scale_00_f,female,chest_scale,cc embed morphs/embed_torso104,-0.5
sens_chest_scale_01_f,female,chest_scale,cc embed morphs/embed_torso104,-0.35
sens_chest_scale_02_f,female,chest_scale,cc embed morphs/embed_torso104,-0.2
sens_chest_scale_03_f,female,chest_scale,cc embed morphs/embed_torso104,-0.05
sens_chest_scale_04_f,female,chest_scale,cc embed morphs/embed_torso104,0.1
sens_chest_scale_05_f,female,chest_scale,cc embed morphs/embed_torso104,0.25
sens_chest_scale_06_f,female,chest_scale,cc embed morphs/embed_torso104,0.4
sens_chest_scale_07_f,female,chest_scale,cc embed morphs/embed_torso104,0.55
sens_chest_scale_08_f,female,chest_scale,cc embed morphs/embed_torso104,0.7
sens_chest_scale_09_f,female,chest_scale,cc embed morphs/embed_torso104,0.85
sens_chest_scale_10_f,female,chest_scale,cc embed morphs/embed_torso104,1.0
sens_chest_width_00_f,female,chest_width,cc embed morphs/embed_torso105,-0.5
sens_chest_width_01_f,female,chest_width,cc embed morphs/embed_torso105,-0.35
sens_chest_width_02_f,female,chest_width,cc embed morphs/embed_torso105,-0.2
sens_chest_width_03_f,female,chest_width,cc embed morphs/embed_torso105,-0.05
sens_chest_width_04_f,female,chest_width,cc embed morphs/embed_torso105,0.1
sens_chest_width_05_f,female,chest_width,cc embed morphs/embed_torso105,0.25
sens_chest_width_06_f,female,chest_width,cc embed morphs/embed_torso105,0.4
sens_chest_width_07_f,female,chest_width,cc embed morphs/embed_torso105,0.55
sens_chest_width_08_f,female,chest_width,cc embed morphs/embed_torso105,0.7
sens_chest_width_09_f,female,chest_width,cc embed morphs/embed_torso105,0.85
sens_chest_width_10_f,female,chest_width,cc embed morphs/embed_torso105,1.0
sens_chest_depth_00_f,female,chest_depth,cc embed morphs/embed_torso103,-0.5
sens_chest_depth_01_f,female,chest_depth,cc embed morphs/embed_torso103,-0.35
sens_chest_depth_02_f,female,chest_depth,cc embed morphs/embed_torso103,-0.2
sens_chest_depth_03_f,female,chest_depth,cc embed morphs/embed_torso103,-0.05
sens_chest_depth_04_f,female,chest_depth,cc embed morphs/embed_torso103,0.1
sens_chest_depth_05_f,female,chest_depth,cc embed morphs/embed_torso103,0.25
sens_chest_depth_06_f,female,chest_depth,cc embed morphs/embed_torso103,0.4
sens_chest_depth_07_f,female,chest_depth,cc embed morphs/embed_torso103,0.55
sens_chest_depth_08_f,female,chest_depth,cc embed morphs/embed_torso103,0.7
sens_chest_depth_09_f,female,chest_depth,cc embed morphs/embed_torso103,0.85
sens_chest_depth_10_f,female,chest_depth,cc embed morphs/embed_torso103,1.0
sens_chest_height_00_f,female,chest_height,cc embed morphs/embed_torso112,-1.0
sens_chest_height_01_f,female,chest_height,cc embed morphs/embed_torso112,-0.8
sens_chest_height_02_f,female,chest_height,cc embed morphs/embed_torso112,-0.6
sens_chest_height_03_f,female,chest_height,cc embed morphs/embed_torso112,-0.4
sens_chest_height_04_f,female,chest_height,cc embed morphs/embed_torso112,-0.2
sens_chest_height_05_f,female,chest_height,cc embed morphs/embed_torso112,0.0
sens_chest_height_06_f,female,chest_height,cc embed morphs/embed_torso112,0.2
sens_chest_height_07_f,female,chest_height,cc embed morphs/embed_torso112,0.4
sens_chest_height_08_f,female,chest_height,cc embed morphs/embed_torso112,0.6
sens_chest_height_09_f,female,chest_height,cc embed morphs/embed_torso112,0.8
sens_chest_height_10_f,female,chest_height,cc embed morphs/embed_torso112,1.0
sens_breast_scale_00_f,female,breast_scale,cc embed morphs/embed_torso102,0.0
sens_breast_scale_01_f,female,breast_scale,cc embed morphs/embed_torso102,0.1
sens_breast_scale_02_f,female,breast_scale,cc embed morphs/embed_torso102,0.2
sens_breast_scale_03_f,female,breast_scale,cc embed morphs/embed_torso102,0.3
sens_breast_scale_04_f,female,breast_scale,cc embed morphs/embed_torso102,0.4
sens_breast_scale_05_f,female,breast_scale,cc embed morphs/embed_torso102,0.5
sens_breast_scale_06_f,female,breast_scale,cc embed morphs/embed_torso102,0.6
sens_breast_scale_07_f,female,breast_scale,cc embed morphs/embed_torso102,0.7
sens_breast_scale_08_f,female,breast_scale,cc embed morphs/embed_torso102,0.8
sens_breast_scale_09_f,female,breast_scale,cc embed morphs/embed_torso102,0.9
sens_breast_scale_10_f,female,breast_scale,cc embed morphs/embed_torso102,1.0
sens_breast_prox_00_f,female,breast_prox,cc embed morphs/embed_torso101,0.0
sens_breast_prox_01_f,female,breast_prox,cc embed morphs/embed_torso101,0.1
sens_breast_prox_02_f,female,breast_prox,cc embed morphs/embed_torso101,0.2
sens_breast_prox_03_f,female,breast_prox,cc embed morphs/embed_torso101,0.3
sens_breast_prox_04_f,female,breast_prox,cc embed morphs/embed_torso101,0.4
sens_breast_prox_05_f,female,breast_prox,cc embed morphs/embed_torso101,0.5
sens_breast_prox_06_f,female,breast_prox,cc embed morphs/embed_torso101,0.6
sens_breast_prox_07_f,female,breast_prox,cc embed morphs/embed_torso101,0.7
sens_breast_prox_08_f,female,breast_prox,cc embed morphs/embed_torso101,0.8
sens_breast_prox_09_f,female,breast_prox,cc embed morphs/embed_torso101,0.9
sens_breast_prox_10_f,female,breast_prox,cc embed morphs/embed_torso101,1.0
sens_pectoral_scale_00_f,female,pectoral_scale,cc embed morphs/embed_torso114,0.0
sens_pectoral_scale_01_f,female,pectoral_scale,cc embed morphs/embed_torso114,0.1
sens_pectoral_scale_02_f,female,pectoral_scale,cc embed morphs/embed_torso114,0.2
sens_pectoral_scale_03_f,female,pectoral_scale,cc embed morphs/embed_torso114,0.3
sens_pectoral_scale_04_f,female,pectoral_scale,cc embed morphs/embed_torso114,0.4
sens_pectoral_scale_05_f,female,pectoral_scale,cc embed morphs/embed_torso114,0.5
sens_pectoral_scale_06_f,female,pectoral_scale,cc embed morphs/embed_torso114,0.6
sens_pectoral_scale_07_f,female,pectoral_scale,cc embed morphs/embed_torso114,0.7
sens_pectoral_scale_08_f,female,pectoral_scale,cc embed morphs/embed_torso114,0.8
sens_pectoral_scale_09_f,female,pectoral_scale,cc embed morphs/embed_torso114,0.9
sens_pectoral_scale_10_f,female,pectoral_scale,cc embed morphs/embed_torso114,1.0
sens_pectoral_height_00_f,female,pectoral_height,cc embed morphs/embed_torso115,0.0
sens_pectoral_height_01_f,female,pectoral_height,cc embed morphs/embed_torso115,0.1
sens_pectoral_height_02_f,female,pectoral_height,cc embed morphs/embed_torso115,0.2
sens_pectoral_height_03_f,female,pectoral_height,cc embed morphs/embed_torso115,0.3
sens_pectoral_height_04_f,female,pectoral_height,cc embed morphs/embed_torso115,0.4
sens_pectoral_height_05_f,female,pectoral_height,cc embed morphs/embed_torso115,0.5
sens_pectoral_height_06_f,female,pectoral_height,cc embed morphs/embed_torso115,0.6
sens_pectoral_height_07_f,female,pectoral_height,cc embed morphs/embed_torso115,0.7
sens_pectoral_height_08_f,female,pectoral_height,cc embed morphs/embed_torso115,0.8
sens_pectoral_height_09_f,female,pectoral_height,cc embed morphs/embed_torso115,0.9
sens_pectoral_height_10_f,female,pectoral_height,cc embed morphs/embed_torso115,1.0
sens_neck_scale_00_f,female,neck_scale,cc embed morphs/embed_torso110,0.0
sens_neck_scale_01_f,female,neck_scale,cc embed morphs/embed_torso110,0.1
sens_neck_scale_02_f,female,neck_scale,cc embed morphs/embed_torso110,0.2
sens_neck_scale_03_f,female,neck_scale,cc embed morphs/embed_torso110,0.3
sens_neck_scale_04_f,female,neck_scale,cc embed morphs/embed_torso110,0.4
sens_neck_scale_05_f,female,neck_scale,cc embed morphs/embed_torso110,0.5
sens_neck_scale_06_f,female,neck_scale,cc embed morphs/embed_torso110,0.6
sens_neck_scale_07_f,female,neck_scale,cc embed morphs/embed_torso110,0.7
sens_neck_scale_08_f,female,neck_scale,cc embed morphs/embed_torso110,0.8
sens_neck_scale_09_f,female,neck_scale,cc embed morphs/embed_torso110,0.9
sens_neck_scale_10_f,female,neck_scale,cc embed morphs/embed_torso110,1.0
sens_neck_len_00_f,female,neck_len,cc embed morphs/embed_torso109,-1.0
sens_neck_len_01_f,female,neck_len,cc embed morphs/embed_torso109,-0.8
sens_neck_len_02_f,female,neck_len,cc embed morphs/embed_torso109,-0.6
sens_neck_len_03_f,female,neck_len,cc embed morphs/embed_torso109,-0.4
sens_neck_len_04_f,female,neck_len,cc embed morphs/embed_torso109,-0.2
sens_neck_len_05_f,female,neck_len,cc embed morphs/embed_torso109,0.0
sens_neck_len_06_f,female,neck_len,cc embed morphs/embed_torso109,0.2
sens_neck_len_07_f,female,neck_len,cc embed morphs/embed_torso109,0.4
sens_neck_len_08_f,female,neck_len,cc embed morphs/embed_torso109,0.6
sens_neck_len_09_f,female,neck_len,cc embed morphs/embed_torso109,0.8
sens_neck_len_10_f,female,neck_len,cc embed morphs/embed_torso109,1.0
sens_abdomen_scale_00_f,female,abdomen_scale,cc embed morphs/embed_torso113,-1.0
sens_abdomen_scale_01_f,female,abdomen_scale,cc embed morphs/embed_torso113,-0.8
sens_abdomen_scale_02_f,female,abdomen_scale,cc embed morphs/embed_torso113,-0.6
sens_abdomen_scale_03_f,female,abdomen_scale,cc embed morphs/embed_torso113,-0.4
sens_abdomen_scale_04_f,female,abdomen_scale,cc embed morphs/embed_torso113,-0.2
sens_abdomen_scale_05_f,female,abdomen_scale,cc embed morphs/embed_torso113,0.0
sens_abdomen_scale_06_f,female,abdomen_scale,cc embed morphs/embed_torso113,0.2
sens_abdomen_scale_07_f,female,abdomen_scale,cc embed morphs/embed_torso113,0.4
sens_abdomen_scale_08_f,female,abdomen_scale,cc embed morphs/embed_torso113,0.6
sens_abdomen_scale_09_f,female,abdomen_scale,cc embed morphs/embed_torso113,0.8
sens_abdomen_scale_10_f,female,abdomen_scale,cc embed morphs/embed_torso113,1.0
sens_abdomen_depth_00_f,female,abdomen_depth,cc embed morphs/embed_torso111,-1.0
sens_abdomen_depth_01_f,female,abdomen_depth,cc embed morphs/embed_torso111,-0.8
sens_abdomen_depth_02_f,female,abdomen_depth,cc embed morphs/embed_torso111,-0.6
sens_abdomen_depth_03_f,female,abdomen_depth,cc embed morphs/embed_torso111,-0.4
sens_abdomen_depth_04_f,female,abdomen_depth,cc embed morphs/embed_torso111,-0.2
sens_abdomen_depth_05_f,female,abdomen_depth,cc embed morphs/embed_torso111,0.0
sens_abdomen_depth_06_f,female,abdomen_depth,cc embed morphs/embed_torso111,0.2
sens_abdomen_depth_07_f,female,abdomen_depth,cc embed morphs/embed_torso111,0.4
sens_abdomen_depth_08_f,female,abdomen_depth,cc embed morphs/embed_torso111,0.6
sens_abdomen_depth_09_f,female,abdomen_depth,cc embed morphs/embed_torso111,0.8
sens_abdomen_depth_10_f,female,abdomen_depth,cc embed morphs/embed_torso111,1.0
sens_abs_line_00_f,female,abs_line,cc embed morphs/embed_torso106,0.0
sens_abs_line_01_f,female,abs_line,cc embed morphs/embed_torso106,0.1
sens_abs_line_02_f,female,abs_line,cc embed morphs/embed_torso106,0.2
sens_abs_line_03_f,female,abs_line,cc embed morphs/embed_torso106,0.3
sens_abs_line_04_f,female,abs_line,cc embed morphs/embed_torso106,0.4
sens_abs_line_05_f,female,abs_line,cc embed morphs/embed_torso106,0.5
sens_abs_line_06_f,female,abs_line,cc embed morphs/embed_torso106,0.6
sens_abs_line_07_f,female,abs_line,cc embed morphs/embed_torso106,0.7
sens_abs_line_08_f,female,abs_line,cc embed morphs/embed_torso106,0.8
sens_abs_line_09_f,female,abs_line,cc embed morphs/embed_torso106,0.9
sens_abs_line_10_f,female,abs_line,cc embed morphs/embed_torso106,1.0
sens_hip_love_handles_00_f,female,hip_love_handles,cc embed morphs/embed_torso107,0.0
sens_hip_love_handles_01_f,female,hip_love_handles,cc embed morphs/embed_torso107,0.1
sens_hip_love_handles_02_f,female,hip_love_handles,cc embed morphs/embed_torso107,0.2
sens_hip_love_handles_03_f,female,hip_love_handles,cc embed morphs/embed_torso107,0.3
sens_hip_love_handles_04_f,female,hip_love_handles,cc embed morphs/embed_torso107,0.4
sens_hip_love_handles_05_f,female,hip_love_handles,cc embed morphs/embed_torso107,0.5
sens_hip_love_handles_06_f,female,hip_love_handles,cc embed morphs/embed_torso107,0.6
sens_hip_love_handles_07_f,female,hip_love_handles,cc embed morphs/embed_torso107,0.7
sens_hip_love_handles_08_f,female,hip_love_handles,cc embed morphs/embed_torso107,0.8
sens_hip_love_handles_09_f,female,hip_love_handles,cc embed morphs/embed_torso107,0.9
sens_hip_love_handles_10_f,female,hip_love_handles,cc embed morphs/embed_torso107,1.0
sens_hip_scale_00_f,female,hip_scale,cc embed morphs/embed_torso2,-0.3
sens_hip_scale_01_f,female,hip_scale,cc embed morphs/embed_torso2,-0.17
sens_hip_scale_02_f,female,hip_scale,cc embed morphs/embed_torso2,-0.04
sens_hip_scale_03_f,female,hip_scale,cc embed morphs/embed_torso2,0.09
sens_hip_scale_04_f,female,hip_scale,cc embed morphs/embed_torso2,0.22
sens_hip_scale_05_f,female,hip_scale,cc embed morphs/embed_torso2,0.35
sens_hip_scale_06_f,female,hip_scale,cc embed morphs/embed_torso2,0.48
sens_hip_scale_07_f,female,hip_scale,cc embed morphs/embed_torso2,0.61
sens_hip_scale_08_f,female,hip_scale,cc embed morphs/embed_torso2,0.74
sens_hip_scale_09_f,female,hip_scale,cc embed morphs/embed_torso2,0.87
sens_hip_scale_10_f,female,hip_scale,cc embed morphs/embed_torso2,1.0
sens_hip_len_00_f,female,hip_len,cc embed morphs/embed_torso4,-1.0
sens_hip_len_01_f,female,hip_len,cc embed morphs/embed_torso4,-0.8
sens_hip_len_02_f,female,hip_len,cc embed morphs/embed_torso4,-0.6
sens_hip_len_03_f,female,hip_len,cc embed morphs/embed_torso4,-0.4
sens_hip_len_04_f,female,hip_len,cc embed morphs/embed_torso4,-0.2
sens_hip_len_05_f,female,hip_len,cc embed morphs/embed_torso4,0.0
sens_hip_len_06_f,female,hip_len,cc embed morphs/embed_torso4,0.2
sens_hip_len_07_f,female,hip_len,cc embed morphs/embed_torso4,0.4
sens_hip_len_08_f,female,hip_len,cc embed morphs/embed_torso4,0.6
sens_hip_len_09_f,female,hip_len,cc embed morphs/embed_torso4,0.8
sens_hip_len_10_f,female,hip_len,cc embed morphs/embed_torso4,1.0
sens_glute_scale_00_f,female,glute_scale,cc embed morphs/embed_torso1,-1.0
sens_glute_scale_01_f,female,glute_scale,cc embed morphs/embed_torso1,-0.8
sens_glute_scale_02_f,female,glute_scale,cc embed morphs/embed_torso1,-0.6
sens_glute_scale_03_f,female,glute_scale,cc embed morphs/embed_torso1,-0.4
sens_glute_scale_04_f,female,glute_scale,cc embed morphs/embed_torso1,-0.2
sens_glute_scale_05_f,female,glute_scale,cc embed morphs/embed_torso1,0.0
sens_glute_scale_06_f,female,glute_scale,cc embed morphs/embed_torso1,0.2
sens_glute_scale_07_f,female,glute_scale,cc embed morphs/embed_torso1,0.4
sens_glute_scale_08_f,female,glute_scale,cc embed morphs/embed_torso1,0.6
sens_glute_scale_09_f,female,glute_scale,cc embed morphs/embed_torso1,0.8
sens_glute_scale_10_f,female,glute_scale,cc embed morphs/embed_torso1,1.0
sens_thigh_scale_00_f,female,thigh_scale,cc embed morphs/embed_leg3,-1.0
sens_thigh_scale_01_f,female,thigh_scale,cc embed morphs/embed_leg3,-0.8
sens_thigh_scale_02_f,female,thigh_scale,cc embed morphs/embed_leg3,-0.6
sens_thigh_scale_03_f,female,thigh_scale,cc embed morphs/embed_leg3,-0.4
sens_thigh_scale_04_f,female,thigh_scale,cc embed morphs/embed_leg3,-0.2
sens_thigh_scale_05_f,female,thigh_scale,cc embed morphs/embed_leg3,0.0
sens_thigh_scale_06_f,female,thigh_scale,cc embed morphs/embed_leg3,0.2
sens_thigh_scale_07_f,female,thigh_scale,cc embed morphs/embed_leg3,0.4
sens_thigh_scale_08_f,female,thigh_scale,cc embed morphs/embed_leg3,0.6
sens_thigh_scale_09_f,female,thigh_scale,cc embed morphs/embed_leg3,0.8
sens_thigh_scale_10_f,female,thigh_scale,cc embed morphs/embed_leg3,1.0
sens_thigh_len_00_f,female,thigh_len,cc embed morphs/embed_leg4,-1.0
sens_thigh_len_01_f,female,thigh_len,cc embed morphs/embed_leg4,-0.8
sens_thigh_len_02_f,female,thigh_len,cc embed morphs/embed_leg4,-0.6
sens_thigh_len_03_f,female,thigh_len,cc embed morphs/embed_leg4,-0.4
sens_thigh_len_04_f,female,thigh_len,cc embed morphs/embed_leg4,-0.2
sens_thigh_len_05_f,female,thigh_len,cc embed morphs/embed_leg4,0.0
sens_thigh_len_06_f,female,thigh_len,cc embed morphs/embed_leg4,0.2
sens_thigh_len_07_f,female,thigh_len,cc embed morphs/embed_leg4,0.4
sens_thigh_len_08_f,female,thigh_len,cc embed morphs/embed_leg4,0.6
sens_thigh_len_09_f,female,thigh_len,cc embed morphs/embed_leg4,0.8
sens_thigh_len_10_f,female,thigh_len,cc embed morphs/embed_leg4,1.0
sens_lower_leg_scale_00_f,female,lower_leg_scale,cc embed morphs/embed_leg2,-1.0
sens_lower_leg_scale_01_f,female,lower_leg_scale,cc embed morphs/embed_leg2,-0.8
sens_lower_leg_scale_02_f,female,lower_leg_scale,cc embed morphs/embed_leg2,-0.6
sens_lower_leg_scale_03_f,female,lower_leg_scale,cc embed morphs/embed_leg2,-0.4
sens_lower_leg_scale_04_f,female,lower_leg_scale,cc embed morphs/embed_leg2,-0.2
sens_lower_leg_scale_05_f,female,lower_leg_scale,cc embed morphs/embed_leg2,0.0
sens_lower_leg_scale_06_f,female,lower_leg_scale,cc embed morphs/embed_leg2,0.2
sens_lower_leg_scale_07_f,female,lower_leg_scale,cc embed morphs/embed_leg2,0.4
sens_lower_leg_scale_08_f,female,lower_leg_scale,cc embed morphs/embed_leg2,0.6
sens_lower_leg_scale_09_f,female,lower_leg_scale,cc embed morphs/embed_leg2,0.8
sens_lower_leg_scale_10_f,female,lower_leg_scale,cc embed morphs/embed_leg2,1.0
sens_lower_leg_len_00_f,female,lower_leg_len,cc embed morphs/embed_leg5,-1.0
sens_lower_leg_len_01_f,female,lower_leg_len,cc embed morphs/embed_leg5,-0.8
sens_lower_leg_len_02_f,female,lower_leg_len,cc embed morphs/embed_leg5,-0.6
sens_lower_leg_len_03_f,female,lower_leg_len,cc embed morphs/embed_leg5,-0.4
sens_lower_leg_len_04_f,female,lower_leg_len,cc embed morphs/embed_leg5,-0.2
sens_lower_leg_len_05_f,female,lower_leg_len,cc embed morphs/embed_leg5,0.0
sens_lower_leg_len_06_f,female,lower_leg_len,cc embed morphs/embed_leg5,0.2
sens_lower_leg_len_07_f,female,lower_leg_len,cc embed morphs/embed_leg5,0.4
sens_lower_leg_len_08_f,female,lower_leg_len,cc embed morphs/embed_leg5,0.6
sens_lower_leg_len_09_f,female,lower_leg_len,cc embed morphs/embed_leg5,0.8
sens_lower_leg_len_10_f,female,lower_leg_len,cc embed morphs/embed_leg5,1.0
sens_musc_arm_00_f,female,musc_arm,2025-05-05-12-31-36_embed_athetic_arn_01,0.0
sens_musc_arm_01_f,female,musc_arm,2025-05-05-12-31-36_embed_athetic_arn_01,0.1
sens_musc_arm_02_f,female,musc_arm,2025-05-05-12-31-36_embed_athetic_arn_01,0.2
sens_musc_arm_03_f,female,musc_arm,2025-05-05-12-31-36_embed_athetic_arn_01,0.3
sens_musc_arm_04_f,female,musc_arm,2025-05-05-12-31-36_embed_athetic_arn_01,0.4
sens_musc_arm_05_f,female,musc_arm,2025-05-05-12-31-36_embed_athetic_arn_01,0.5
